"","BPGSA_DiseaseGenes@score"
"GO:0032056",0.460822407627516
"GO:0032057",0.0353785914041348
"GO:0032058",0.628788712045767
"GO:0035510",0.92719607138252
"GO:0035511",0.892776456243949
"GO:0035513",0.361154632032292
"GO:0035518",0.437580437580438
"GO:0035519",0.607773713205422
"GO:0032088",0.781910473618415
"GO:2000980",0.978020368031992
"GO:2000981",0.79935286683577
"GO:0035542",0.519088160234074
"GO:2000983",0.467867400169141
"GO:0035543",0.32156862745098
"GO:0030641",0.561773670677373
"GO:0032070",0.441456315078751
"GO:0032071",0.466666666666667
"GO:0030643",0.461538461538462
"GO:2000986",0.313725490196078
"GO:0030644",0.0429864253393666
"GO:2000987",0.0505613251565135
"GO:0032075",0.224104418016776
"GO:0030647",0.977296181630547
"GO:1990478",0.121758588916678
"GO:0032077",0.393018173347329
"GO:0032079",0.404761904761905
"GO:1904106",0.361523863936404
"GO:1904109",0.355555555555556
"GO:2000973",0.835164835164835
"GO:0034308",0.888038990233039
"GO:2000977",0.918621769129741
"GO:0034309",0.701654799566628
"GO:2000978",0.794659465946595
"GO:0032024",0.761381239920697
"GO:1990426",0.364102564102564
"GO:0032025",0.759820724444265
"GO:0030638",0.820411978118205
"GO:0032026",0.0951042933519887
"GO:1990428",0.401428528779556
"GO:0018910",0.419354838709677
"GO:1990410",0.571428571428572
"GO:0018916",0.116513656314012
"GO:0032011",0.808636753036407
"GO:0032012",0.814010209996969
"GO:1990414",0.792567397602981
"GO:1990416",0.602366803283197
"GO:1990418",0.231743548922478
"GO:0051167",0.375443691513391
"GO:0051168",0.93110958500803
"GO:0051169",0.0607970339097497
"GO:2000911",0.355555555555556
"GO:1990440",0.153389683851741
"GO:1990441",0.570160123701658
"GO:0051150",0.387498499761713
"GO:0051151",0.490473515907983
"GO:1990443",0.473477149039407
"GO:0051152",0.76035929477964
"GO:0032042",0.451368421113856
"GO:0051153",0.102357069340312
"GO:0051154",0.0333816767527239
"GO:0051155",0.50689704699379
"GO:0051156",0.190399816655458
"GO:1904292",0.593956233083384
"GO:0032048",0.8706340378198
"GO:1904294",0.370809876921
"GO:0032049",0.574303405572755
"GO:1904298",0.555133079847909
"GO:0035502",0.856824774624821
"GO:0051180",0.802615656365299
"GO:0035504",0.463629136440425
"GO:0034497",0.939663946969345
"GO:0035505",0.50110239450341
"GO:0035507",0.919611206403659
"GO:0035509",0.792948717948718
"GO:0051189",0.640308808680603
"GO:0000165",1.78756599861872e-06
"GO:0051170",0.319123792797898
"GO:0051171",5.02780418810153e-05
"GO:0051172",4.62107207977373e-10
"GO:0051173",1.09362335680356e-19
"GO:0051174",1.47183426528835e-22
"GO:0051176",0.0317623516807714
"GO:0051177",0.550253903701308
"GO:0051179",1.33276033796049e-60
"GO:0051121",0.369370824534947
"GO:0051122",0.707246376811594
"GO:0051123",0.0730618444020505
"GO:0051124",0.77150768396465
"GO:0051125",0.087497397755168
"GO:0051126",0.199826922079338
"GO:1904262",0.956385629816374
"GO:0051127",0.270958126752419
"GO:1904263",0.992523874943455
"GO:0051128",4.81666686421263e-37
"GO:0051129",2.88285005654179e-08
"GO:0000183",0.922285000644198
"GO:0000184",0.30974076454913
"GO:0035691",0.569613691801888
"GO:0018904",0.001615029689157
"GO:0034465",0.29846565398463
"GO:1990401",0.413959164825016
"GO:0032000",0.792030794449386
"GO:1990402",0.413959164825016
"GO:0035694",0.630851974085113
"GO:1990403",0.0578618348388053
"GO:0035696",0.149895318307451
"GO:0035697",0.909090909090909
"GO:1904251",0.0803051499042533
"GO:0032006",0.875353464834871
"GO:0032007",0.835903240953878
"GO:1904253",0.511856763118943
"GO:0032008",0.894178030721948
"GO:1904254",0.375494071146245
"GO:1904256",0.385321100917431
"GO:0034453",0.763913477141133
"GO:0034454",0.461538461538461
"GO:0051140",0.139401226050777
"GO:0051142",0.169230769230769
"GO:0051145",0.41696106909642
"GO:2000909",0.853968792401628
"GO:0051146",0.400370923827513
"GO:1904282",0.705882352941177
"GO:0051147",0.0518059956205016
"GO:1904283",0.705882352941177
"GO:0051148",0.0600887408359631
"GO:0000122",6.31818264407561e-06
"GO:0051149",0.630637222773725
"GO:0051130",5.14578571973686e-19
"GO:0051131",0.0700156956363492
"GO:0051132",0.309898106452777
"GO:0051133",0.194529932508849
"GO:0051135",0.101468183557736
"GO:1904271",1
"GO:0051136",0.808492124358445
"GO:1904273",0.826336454243431
"GO:0051138",0.67977966868089
"GO:0034470",0.999997251994184
"GO:0034471",0.133070015024385
"GO:0034472",0.82579185520362
"GO:0034475",0.266666666666667
"GO:1902396",0.338149294805642
"GO:1990192",1
"GO:0034478",0.245614035087719
"GO:0035666",0.27972027972028
"GO:1904226",0.270365997638725
"GO:1904227",0.2421875
"GO:1904229",0.744710692011578
"GO:0034427",0.578947368421052
"GO:0035655",0.0337533007902483
"GO:1904212",0.333333333333333
"GO:1904213",0.25
"GO:0000132",0.0870266560524712
"GO:0035683",0.772727272727273
"GO:0051100",0.225789429866862
"GO:0035684",0.5
"GO:0051101",0.90682976081787
"GO:0035685",0.51918158567775
"GO:0051102",0.160655737704918
"GO:0051103",0.137102347664298
"GO:0051105",0.81438824980657
"GO:0051106",0.786536857802906
"GO:0034440",0.476899906019455
"GO:0034441",0.526819923371648
"GO:0034442",0.2
"GO:0034443",0.666666666666667
"GO:0034444",0.449188867712322
"GO:0035672",0.889751159299732
"GO:0034445",0.482017508741026
"GO:0034446",0.97744286476012
"GO:0035674",0.486973180076628
"GO:0034447",0.667332082192763
"GO:0016601",0.47801536106121
"GO:1990164",0.600126442231706
"GO:1902369",0.448704001404868
"GO:1990166",0.649036234893587
"GO:1904231",0.73444976076555
"GO:1904232",0.779635258358663
"GO:1990169",0.999128534118608
"GO:1904234",0.814285714285714
"GO:1904235",0.459275345458306
"GO:1900923",0.12747668997669
"GO:1904237",0.478743961352657
"GO:1904238",0.909750653993565
"GO:1900924",0.169037311894455
"GO:0034433",0.118998784957299
"GO:0034434",1
"GO:0035622",0.426083801922728
"GO:0034435",1
"GO:0034436",0.0271760769978818
"GO:1902356",0.69309740323861
"GO:0035624",0.392151807353169
"GO:1902358",0.898845165083989
"GO:0034439",0.0437867774316373
"GO:0035627",0.628139582855733
"GO:0097090",0.0150212418250488
"GO:0097091",0.0711479638451062
"GO:0000101",0.613174684661467
"GO:0097094",0.710716576269825
"GO:1902380",0.272727272727273
"GO:0000105",0.585064739536284
"GO:0035610",0.952380952380952
"GO:1990180",0.330882352941177
"GO:0051290",0.794076209767557
"GO:1990182",0.955936990909686
"GO:1990183",0.40625
"GO:0051291",0.711204923478504
"GO:0051292",0.596791044350688
"GO:0051293",0.19543209554327
"GO:1902389",0.881801442087156
"GO:0035617",0.786276125460225
"GO:0051294",0.115338695313558
"GO:1990186",0.346456692913386
"GO:0051295",0.49765809613685
"GO:0051298",0.719736661709222
"GO:0072593",5.38250477817529e-15
"GO:0051299",0.00406655431837032
"GO:0072594",0.193994299471439
"GO:0072595",0.000532203055196882
"GO:0035640",0.764625167180484
"GO:0035641",0.304428825237784
"GO:1902373",0.724656200673261
"GO:1990170",0.643478260869565
"GO:0072599",0.964395666782569
"GO:1990173",0.615229095691457
"GO:0035646",1
"GO:1904200",0.746009795447998
"GO:1904201",0.439560439560439
"GO:1904202",0.333333333333333
"GO:1904204",0.815646853146853
"GO:1904206",0.676136363636364
"GO:0035630",0.474053871170866
"GO:0034404",0.499753604951376
"GO:0034405",0.00222071461202992
"GO:0035633",0.00136475143874898
"GO:0035634",0.254051262695206
"GO:0035635",0.522497515672982
"GO:0035637",1.37907549239838e-06
"GO:0097061",0.0187352327682932
"GO:0097062",0.390345241050563
"GO:0000290",0.36779436521834
"GO:0000291",0.941854762859225
"GO:0097065",0.883802429862154
"GO:0097066",0.596571384287525
"GO:0097067",0.379184836931974
"GO:0097068",0.132606335374946
"GO:0097069",0.119925582476999
"GO:0051260",0.863494535428063
"GO:0051261",0.345132544405473
"GO:0051262",0.0188476548404309
"GO:0097050",0.0690794459138206
"GO:1990116",0.200321239077143
"GO:0097051",0.43070621436974
"GO:0097052",0.348484848484849
"GO:0097053",0.658758135368324
"GO:0072564",0.0421503657275563
"GO:0072566",0.554652913454434
"GO:0072567",0.402841053359027
"GO:0051250",0.91907000799562
"GO:0051251",0.0073221850107219
"GO:0051252",0.217600376431484
"GO:1990144",0.603571478605979
"GO:1902349",0.326962457337884
"GO:0051253",0.000552315827957924
"GO:0097080",0.253112033195021
"GO:0051254",1.41983478109616e-07
"GO:0097084",0.808168416636573
"GO:0051258",0.00558214950577576
"GO:0051259",0.86844340876465
"GO:0072553",0.276110444177671
"GO:0097086",0.5
"GO:0072554",0.0925825997998943
"GO:1904796",0.0363973311287383
"GO:1904798",0.0972332015810278
"GO:1904799",0.363636363636363
"GO:0035601",0.0527402525621212
"GO:0035602",0.240506329113924
"GO:0035603",0.251693002257336
"GO:0051280",0.122955122186835
"GO:0034196",0.043733657273574
"GO:1902336",0.589473684210526
"GO:0035604",0.227848101265823
"GO:0051281",0.176404229153948
"GO:0034197",1
"GO:1902337",0.239293886891141
"GO:0051282",0.00354337383592351
"GO:0034198",0.20480376382656
"GO:1990134",0.337748344370861
"GO:0035606",0.494505494505495
"GO:0051283",0.028395194953757
"GO:1902339",0.0784867306606438
"GO:0035607",0.246753246753247
"GO:0051284",0.0583285009909441
"GO:0035608",0.347067491895078
"GO:0035609",0.120588235294118
"GO:1990138",0.533027493113719
"GO:0051289",0.316378421138657
"GO:0072583",0.991276552138773
"GO:0072584",0.512816976007298
"GO:0000266",0.294951023778322
"GO:0051270",3.20652487670827e-12
"GO:0051271",0.0349145969650258
"GO:0051272",9.49031764481824e-07
"GO:0097021",0.896622360601356
"GO:0051276",0.938414426784406
"GO:0051279",0.870944642047422
"GO:0097026",0.452642178963733
"GO:0072574",1
"GO:0000255",0.473377258381334
"GO:0072575",0.927306035117582
"GO:0097028",0.665491749255357
"GO:0072576",0.795945213895843
"GO:0072577",0.808236327185138
"GO:0072578",0.244916829250931
"GO:0072579",0.435897435897436
"GO:0051220",0.950472538196518
"GO:0051222",0.00239758536590607
"GO:0051223",0.00373140736555327
"GO:1904760",0.820153100572867
"GO:0097010",0.507752495131303
"GO:0051224",0.00280342608444795
"GO:0097011",0.176143950111068
"GO:0051225",0.904936344882446
"GO:0097012",0.208604690050587
"GO:0072520",0.859611788344955
"GO:1904762",0.304136253041363
"GO:0000280",0.944331786945832
"GO:0072521",8.70656740341049e-05
"GO:0000281",0.814311360957381
"GO:0072522",0.0828881896581876
"GO:1904764",0.170403587443946
"GO:0072523",0.124410440213089
"GO:0072524",0.54880686194714
"GO:0072525",0.440891698220545
"GO:0097017",0.360294117647059
"GO:0097018",1
"GO:0034162",0.916480206612268
"GO:0072527",0.354521759191907
"GO:0034163",0.594002602344288
"GO:0072528",0.820440043031109
"GO:0000288",0.893388799057409
"GO:0072529",0.281659828485601
"GO:0034165",0.741779735200788
"GO:0000289",0.465816400786945
"GO:1902305",0.550599735063642
"GO:1902306",0.515217810328243
"GO:1902307",0.10564135627367
"GO:1902308",0.446696775715863
"GO:1902309",0.174375578168363
"GO:1904751",0.797971881089204
"GO:0051216",0.205875921349305
"GO:1904752",0.322455871814609
"GO:0000271",0.0305697378665402
"GO:0097043",0.455404278966379
"GO:1904753",0.464973885705593
"GO:0000272",0.853273315358285
"GO:1904754",0.591109435306344
"GO:0034150",0.358620689655172
"GO:0034151",0.185714285714286
"GO:0097048",0.35720643045835
"GO:0097049",0.670395963178402
"GO:0000278",0.438189188642607
"GO:0034154",0.939433397791417
"GO:0051240",2.02772230107381e-34
"GO:0051241",3.0193280125215e-18
"GO:0034158",0.675968271686234
"GO:1904780",0.0352250489236791
"GO:1904781",0.602318971798171
"GO:0051246",6.48898657410301e-20
"GO:0072540",0.702593864358143
"GO:1904782",0.164705882352941
"GO:0051247",5.83810962799981e-17
"GO:1904783",0.00362257985893415
"GO:0051248",1.29136656882079e-08
"GO:0097035",0.978856383033627
"GO:0051249",0.144416082639316
"GO:0034182",0.909090909090909
"GO:0000226",0.923690715116038
"GO:0097039",0.540709114945209
"GO:0050000",0.996779998058759
"GO:0034184",0.681818181818182
"GO:0051234",0.000350693592558969
"GO:0051235",7.23395516278595e-07
"GO:1904772",0.300008169573419
"GO:0051236",0.981603790289056
"GO:0072530",0.997672073718993
"GO:0051238",0.779272667362619
"GO:1905962",0.822940980577688
"GO:0000212",0.416089325975459
"GO:0051239",1.32275998954463e-60
"GO:1904776",0.923154227477866
"GO:1902490",0.625193506393606
"GO:0072535",0.754973924994874
"GO:1902491",0.288629737609329
"GO:1904778",0.853061697026198
"GO:0072537",0.232586214278751
"GO:1904779",0.205347605789447
"GO:0072538",0.853364004352998
"GO:0072539",0.55278706164282
"GO:1902498",0.627890721090903
"GO:1902499",0.40157714040103
"GO:0043966",0.805745574229789
"GO:1904723",0.233576642335766
"GO:0043967",0.807200888176549
"GO:1905952",0.000193945880573751
"GO:0043968",0.980364064917781
"GO:1905953",0.000536368524089258
"GO:0043969",0.6080630198751
"GO:1905954",0.000168184327547259
"GO:0034120",0.384615384615385
"GO:0000244",0.751960784313725
"GO:0034121",0.508268884241875
"GO:0000245",0.551284349005702
"GO:1905956",0.241983699757464
"GO:0034122",0.994100077887412
"GO:1905957",0.175860443187176
"GO:0034123",0.0477209934251135
"GO:1904729",0.68801085754605
"GO:0043950",0.308851520935078
"GO:0043951",0.346693229904363
"GO:0007595",0.0808439657629735
"GO:0043954",0.0126191952211861
"GO:0007596",0.114388572326441
"GO:0007597",0.575757575757576
"GO:1904711",0.272727272727273
"GO:0007599",0.217268101303212
"GO:1904714",0.293736090515649
"GO:1904715",0.197814489281386
"GO:0097006",1.70720585653171e-05
"GO:0034110",0.359578996129228
"GO:0034111",0.382294899948197
"GO:1904717",1
"GO:0034112",0.313232355532269
"GO:0055090",0.0354960953824888
"GO:0034113",0.403057786772852
"GO:0097009",0.74060632908549
"GO:0055091",0.635874967506423
"GO:1904719",0.730769230769231
"GO:0034114",0.0250684537762202
"GO:0055092",0.0597445149348794
"GO:0055093",0.0120703848177114
"GO:0034115",0.0284120989545268
"GO:0055094",0.00244590736649858
"GO:0034116",0.126245987877943
"GO:0055095",0.00946190122322614
"GO:0034117",0.311111111111111
"GO:0043981",0.822635583965097
"GO:0034118",0.333333333333333
"GO:0055096",0.123839009287926
"GO:0043982",0.822635583965097
"GO:0051204",0.722580276992774
"GO:0043984",0.0187643582863983
"GO:0051205",0.973853324106358
"GO:0043987",0.787878787878788
"GO:0051208",0.949699995827729
"GO:0072502",0.921671826625387
"GO:0051209",0.921298441802175
"GO:0072503",0.00682211831568494
"GO:0034141",0.574478178368121
"GO:1904747",0.151103532598013
"GO:0072506",0.923075425628385
"GO:0034142",0.884774610275861
"GO:1904748",0.290219424159938
"GO:1902463",0.471534394278809
"GO:0072507",0.000719307228934649
"GO:0034143",0.981660470888451
"GO:1904749",0.394154221721992
"GO:0034144",0.764928396593067
"GO:0034145",0.981996536423779
"GO:0034146",0.358620689655172
"GO:1990262",0.437720194867189
"GO:0043970",0.102157163919504
"GO:1990264",0.908778614356975
"GO:1990266",0.87696193785918
"GO:0043974",0.455404278966379
"GO:1905920",0.0941944778563807
"GO:1904732",0.948399558046811
"GO:1904734",0.703806612948041
"GO:0034130",0.198275862068966
"GO:1904738",0.234992692572265
"GO:0106091",0.152170355999159
"GO:0034134",0.499031084559702
"GO:0034135",0.763436290838701
"GO:0034136",0.661060692002269
"GO:0034137",0.929634549410091
"GO:1990253",0.932580489257206
"GO:0043921",0.6
"GO:0043922",0.152015786526442
"GO:0034138",0.658744868660178
"GO:0007565",4.03477505185377e-10
"GO:0043923",0.723041132476229
"GO:1902459",0.534974208698747
"GO:0034139",0.40585816431425
"GO:0007566",0.00909459083680743
"GO:0007567",0.0865276353998275
"GO:0007568",2.54548581986775e-13
"GO:1990258",0.634080392617319
"GO:0007569",0.0504670279144577
"GO:1905912",0.00438229003594029
"GO:1905913",0.0237521831050648
"GO:0022610",6.40401946774739e-25
"GO:1905915",0.0242831953071896
"GO:1905916",0.0880833590887015
"GO:0022612",0.220868307308785
"GO:0022613",0.999999999975057
"GO:1905917",0.30694275274056
"GO:0022614",0.404784866334645
"GO:1990280",0.161616161616162
"GO:1905918",0.0728645951083088
"GO:0055062",1
"GO:0022615",0.719496316318626
"GO:0000209",0.104706153833539
"GO:0055064",1
"GO:0022616",0.80224819447613
"GO:0051791",0.992082400958432
"GO:0055065",0.0152053241311717
"GO:0022617",0.189381378655972
"GO:0051792",0.876916429846412
"GO:1902488",0.621759830717686
"GO:0022618",0.989632037475914
"GO:0055067",0.97888569173271
"GO:0051794",0.642857142857143
"GO:0051795",0.4
"GO:0055069",0.945812352423534
"GO:1905940",0.734246417192526
"GO:0051797",0.561682119229297
"GO:1905941",0.318021906864319
"GO:0051798",0.887233434216905
"GO:0051799",0.458402929501705
"GO:0072695",0.388499550763702
"GO:0072697",0.932948921129622
"GO:1902473",0.0890069345091483
"GO:0072698",0.95989110707804
"GO:1902474",0.00660062688526468
"GO:1902475",0.0123806696831246
"GO:1902476",0.00296135551070934
"GO:0007584",1.92282574246441e-05
"GO:0007585",0.110523684986869
"GO:0055057",0.0841920357319952
"GO:0007586",0.00451876330605297
"GO:0055059",0.589180482055037
"GO:1904701",0.216
"GO:0007588",0.208694858846936
"GO:1905930",0.076923076923077
"GO:0007589",0.369238995228466
"GO:1905931",0.416666666666667
"GO:1905932",0.444444444444444
"GO:1904705",0.66150583815275
"GO:0043949",0.0858782756836882
"GO:1904706",0.43307497990947
"GO:0034101",0.978133109080096
"GO:1904707",0.792279805864773
"GO:0055080",0.897253024563903
"GO:0034103",0.0321883616084428
"GO:0055081",0.348995972236631
"GO:1902423",0.0510689733323261
"GO:0055082",0.243254019686803
"GO:0034104",0.336886947232817
"GO:0007571",0.388898838095071
"GO:0034105",0.09597749949197
"GO:1905939",0.446958979498869
"GO:0055083",0.34958782986335
"GO:1902425",0.107843137254902
"GO:0055085",7.66650091331042e-22
"GO:0043931",0.522540993052736
"GO:0043932",0.725420403984899
"GO:0055086",0.00483858979747554
"GO:0045321",0.000171021212683785
"GO:0043933",0.146759618629544
"GO:0034109",0.163889801472403
"GO:0055088",0.712334810523317
"GO:0055089",0.396833387412339
"GO:1990227",0.2
"GO:0045324",0.997669301962855
"GO:1902410",0.986729514811896
"GO:0045329",0.546703296703297
"GO:0055070",0.603823493752037
"GO:1902412",0.792996170436423
"GO:0055071",0.396351575456053
"GO:1902414",1.06706188686427e-06
"GO:0007520",0.54033500693576
"GO:0055072",0.329648606926556
"GO:1902415",0.763636363636364
"GO:0007521",0.582706766917293
"GO:0055073",0.663244826300603
"GO:0055074",0.00461970854359309
"GO:1902416",0.291666666666666
"GO:0055075",0.912102802266538
"GO:0055076",0.988015842381162
"GO:0106056",0.986782235303627
"GO:0106057",0.256112447131662
"GO:0051764",0.697159869362249
"GO:0055078",0.732282055448542
"GO:0106058",0.949706715004258
"GO:0072660",0.380858635572045
"GO:0007528",0.894178529267524
"GO:0051767",0.000373447063214317
"GO:0007529",0.173362902590312
"GO:0072662",0.85391724242615
"GO:0051769",0.00058871026758152
"GO:0072663",0.922707411178919
"GO:0072665",0.524076715686575
"GO:0072666",0.554590598463811
"GO:0055021",0.548943882010357
"GO:0055022",0.517725041173153
"GO:0055023",0.757534025605978
"GO:0007512",0.892762099439005
"GO:0055024",0.796667440995231
"GO:0055025",0.334782608695652
"GO:0045341",0.700486755780908
"GO:1990245",0.454545454545455
"GO:0045342",0.00741151961646625
"GO:0051754",0.637362637362637
"GO:0106088",0.279554937413074
"GO:0045343",0.722259784078339
"GO:0007517",0.628054034615939
"GO:0106089",0.283216783216783
"GO:1904891",0.749861162532395
"GO:1904892",0.0241077847418148
"GO:1990248",0.167073170731707
"GO:0007519",0.88129925514397
"GO:1904893",0.374888870598856
"GO:0045346",0.0065934918689271
"GO:1904894",0.0392752230264462
"GO:0045347",0.297558135542524
"GO:0022600",0.0132791077998253
"GO:0045348",0.00714641637416037
"GO:1902430",0.00316700437267109
"GO:0072655",0.31961252396001
"GO:0022602",0.0750573159276997
"GO:0072656",0.000680018535302363
"GO:1905906",0.217587896279543
"GO:0055010",0.570576330157044
"GO:0106070",0.0591861714087838
"GO:0022603",8.10078136291191e-05
"GO:0072657",0.089318382107234
"GO:1905907",0.560137845114332
"GO:0106071",0.429549114331723
"GO:0022604",0.956968569406025
"GO:0072658",0.395344608110566
"GO:1905908",0.051269898126229
"GO:0055012",0.713746937521329
"GO:0106072",0.243110000065287
"GO:0072659",0.384760450447698
"GO:0055013",0.078729161145765
"GO:1902435",0.103655210038189
"GO:0022605",0.814950821562654
"GO:0051780",0.455172413793103
"GO:0106074",0.0350769680877951
"GO:0022607",0.215641595941384
"GO:0051781",0.0638336035136058
"GO:0055015",0.962902518893811
"GO:1902437",0.0980511098385954
"GO:0051782",0.885206129552415
"GO:0043903",0.104201625571879
"GO:0051783",0.758479590430804
"GO:0055017",0.0161565393298043
"GO:0106077",1
"GO:0051784",0.834788939899114
"GO:0045332",0.909840661443984
"GO:0045333",0.962475901839617
"GO:0051785",0.131251953971556
"GO:0007548",0.0683681578867943
"GO:0007549",0.901589994611454
"GO:0051788",0.626557766344075
"GO:0001990",0.980438519848642
"GO:0072683",0.116652258507969
"GO:0001991",0.824467586077493
"GO:0001992",0.154411764705882
"GO:0001993",0.024341935641455
"GO:0001994",0.246987951807229
"GO:0106020",0.456369064422032
"GO:0007530",0.424964529109179
"GO:0001996",0.53768115942029
"GO:0106022",0.213915618060696
"GO:0000768",0.464285714285715
"GO:0001997",0.571428571428572
"GO:0051770",0.00173202001519454
"GO:0051771",0.554146981810851
"GO:0001999",0.858222098628105
"GO:0106027",1.38896239849557e-06
"GO:0106028",0.521739130434783
"GO:0051775",0.351163478766242
"GO:0072672",0.258507480744072
"GO:0072673",0.93253290798269
"GO:0072674",0.499829588657037
"GO:0072675",0.288868364340062
"GO:0072676",0.837815457907356
"GO:0072677",0.330039700040727
"GO:0072678",0.124421467460091
"GO:0072679",0.910354716674124
"GO:0106014",0.253038202508855
"GO:0106015",0.317182890855457
"GO:0106016",0.166884422110553
"GO:1904861",0.473544238147249
"GO:0051726",0.112662644463009
"GO:1904862",0.46891535867361
"GO:0034260",0.406521164208112
"GO:1904867",1
"GO:1904868",0.8
"GO:0034263",0.512645249487355
"GO:1904869",0.574050590974023
"GO:0051712",0.718133175948003
"GO:0051715",0.581550145595862
"GO:0106049",0.577555452035161
"GO:1904851",0.626781693172498
"GO:0030997",0.437332749000473
"GO:0051716",1.67986588873953e-58
"GO:0001960",0.728537411712045
"GO:0001961",0.0937253260841293
"GO:0034250",0.0994367276090325
"GO:0001963",0.00310821153510285
"GO:0001964",1.73233926771361e-06
"GO:0106030",0.266507687686655
"GO:0001966",0.306532663316583
"GO:0007500",0.678444825614637
"GO:0001967",0.97010676403958
"GO:0034255",0.241192411924119
"GO:0007501",0.985888384850846
"GO:0001969",0.624355005159958
"GO:1904880",0.0394773116701355
"GO:0007506",0.872405621338985
"GO:1904881",0.0677011538421231
"GO:0007507",0.0414622576963188
"GO:1904882",0.471550032701112
"GO:0000720",0.165538814545259
"GO:1904884",0.546914311084801
"GO:0000722",0.144415901345297
"GO:0000723",0.397996910118952
"GO:0001952",0.604388432893909
"GO:1904886",0.358423022565966
"GO:0000724",0.123046004712786
"GO:0001953",0.564626155806548
"GO:1904887",0.216
"GO:0000725",0.215922265673783
"GO:1904888",0.371497858693793
"GO:0001954",0.721771952485854
"GO:0055001",0.840198392809005
"GO:0001955",0.924494947897207
"GO:1904889",0.968105952466084
"GO:0000727",0.909281472768297
"GO:0034284",0.582461742670288
"GO:0001956",0.108535997731587
"GO:0055002",0.962059249248249
"GO:0001957",1
"GO:0034285",0.406473708892818
"GO:0055003",0.311846437248715
"GO:0000729",0.980024844901373
"GO:0001958",0.616822726766286
"GO:0001959",0.3066811102552
"GO:0055005",0.473846153846154
"GO:0055006",0.218516088867829
"GO:0055007",0.0313163412028308
"GO:0055008",0.704742646500241
"GO:0055009",0.834694409154473
"GO:1904871",0.62569046013824
"GO:1904872",0.900029251622354
"GO:0000710",0.296436854311617
"GO:1904874",0.656885541767174
"GO:0000712",0.729997998546695
"GO:1904875",0.45
"GO:0001983",0.845588235294118
"GO:1904877",0.266666666666667
"GO:0000715",0.422096317384416
"GO:0001985",0.25
"GO:1904879",0.0978620897320084
"GO:1990790",0.521748339055603
"GO:0072639",0.286524822695036
"GO:0034275",0.155035520267447
"GO:1990791",0.714160839160839
"GO:0034276",0.167214382369998
"GO:1990792",0.521401743062393
"GO:0032392",0.967665859304429
"GO:0045494",0.307522650376409
"GO:1990798",0.368421052631579
"GO:0030968",0.667865528721723
"GO:0001970",1
"GO:0001971",0.807692307692308
"GO:1904825",1
"GO:0034220",0.0736501723968347
"GO:1904826",0.170434340868682
"GO:0001973",1
"GO:0001974",0.314481034792734
"GO:1904828",0.214209968186638
"GO:0001975",7.00893935924e-05
"GO:0001976",0.0102696692211622
"GO:0001977",0.702220273745181
"GO:0001978",0.890909090909091
"GO:0001979",0.636363636363636
"GO:0030953",0.3622152118849
"GO:1904811",0.352380952380953
"GO:0000731",0.831228073168025
"GO:1904814",0.452565201397226
"GO:0001921",0.8455411425177
"GO:0001922",0.612260536398467
"GO:1904816",0.385790546148846
"GO:0001923",0.669291637172616
"GO:0000737",0.0206987335793781
"GO:0000738",0.397568066822385
"GO:0051701",0.848232327041078
"GO:0051702",0.328996465832252
"GO:0051703",5.53553143312744e-20
"GO:0034219",0.194732178483257
"GO:0051704",4.43545178060212e-05
"GO:1904842",0.469831747607293
"GO:0051707",0.964868038696925
"GO:0001910",0.162157123853156
"GO:1904844",0.828220213541314
"GO:0051709",0.786852463479054
"GO:0001911",0.227132132878463
"GO:0001912",0.390800486885223
"GO:0034241",0.55467720685112
"GO:0001913",0.276433598187388
"GO:1904847",0.566988651139675
"GO:0001914",0.169361928313449
"GO:0034243",0.570549840127405
"GO:0001915",0.656650200761266
"GO:1904849",0.318170987673748
"GO:0034244",0.756365437233102
"GO:0001916",0.0791474939920896
"GO:0030970",0.600120518042545
"GO:1902165",0.316708701067147
"GO:1902166",0.458262406446068
"GO:0001919",0.818134802898021
"GO:0034248",0.00595618529579126
"GO:0034249",0.217175538293465
"GO:1990765",0.419047619047619
"GO:0032364",1
"GO:0032365",0.70644222053161
"GO:1990768",0.609217301327903
"GO:0032366",0.931214601644137
"GO:0032367",0.962155210850212
"GO:0032368",0.001249129395793
"GO:0001941",0.00838712968705425
"GO:0032369",0.362120060132044
"GO:0001942",0.261868124539985
"GO:1902151",0.25
"GO:0001944",0.00163888376831558
"GO:0001945",0.87431743740118
"GO:1902153",0.25
"GO:0001946",0.993416064556373
"GO:0001947",0.147635149802122
"GO:0032350",0.0143415201974079
"GO:0032351",0.37933086754676
"GO:0034238",0.649153362360909
"GO:0032352",0.0433678234811246
"GO:0034239",0.447863247863248
"GO:0032353",0.215564880881844
"GO:0009093",0.592310361962797
"GO:0032354",0.484057971014493
"GO:0032355",0.00696491445051663
"GO:0045453",0.52893668008253
"GO:0009095",0.75
"GO:0045454",0.000415253365328043
"GO:0001932",1.23863437301146e-05
"GO:0001933",0.399395094683437
"GO:0001934",3.28117222070301e-06
"GO:0001935",0.00015276748431716
"GO:0001936",2.48107964398114e-05
"GO:0001937",0.0314874423998482
"GO:0001938",0.161098325852921
"GO:1902186",0.658545372785949
"GO:0051890",0.940405975595849
"GO:1902187",0.190408424500895
"GO:0030913",0.131988279591824
"GO:0051891",0.909272386052572
"GO:1990785",0.467588932806324
"GO:0051893",0.541935333804916
"GO:0030916",0.611147871802027
"GO:0051894",0.8167694507065
